TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.math3.optim.linear.NonNegativeConstraint,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,15,15
org.apache.commons.math3.optim.SimpleBounds,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.953125,54,51
org.apache.commons.math3.optim.SimplePointChecker,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6890532990216534,137,62
org.apache.commons.math3.optim.univariate.BracketFinder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9799107142857143,465,461
org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5463676404995539,235,116
org.apache.commons.math3.optim.univariate.UnivariateOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9112554112554112,106,95
org.apache.commons.math3.optim.univariate.SearchInterval,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,58,58
org.apache.commons.math3.optim.univariate.UnivariateObjectiveFunction,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,14,14
org.apache.commons.math3.optim.univariate.BrentOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.3943542960662526,450,66
org.apache.commons.math3.optim.univariate.SimpleUnivariateValueChecker,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9978813559322034,107,106
org.apache.commons.math3.optim.univariate.UnivariatePointValuePair,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,26,26
org.apache.commons.math3.optim.MaxEval,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9107142857142857,37,32
org.apache.commons.math3.primes.Primes,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9199657869012707,267,254
org.apache.commons.math3.primes.PollardRho,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9121091421691343,621,576
org.apache.commons.math3.primes.SmallPrimes,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9119948634524964,618,556
org.apache.commons.math3.optimization.PointVectorValuePair,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8416666666666667,83,68
org.apache.commons.math3.optimization.PointValuePair,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7880681818181818,55,40
org.apache.commons.math3.optimization.MultivariateDifferentiableVectorMultiStartOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,8,8
org.apache.commons.math3.optimization.AbstractConvergenceChecker,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,34,0
org.apache.commons.math3.optimization.DifferentiableMultivariateVectorMultiStartOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,8,8
org.apache.commons.math3.optimization.BaseMultivariateMultiStartOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5061231644293187,201,51
org.apache.commons.math3.optimization.Target,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333334,16,15
org.apache.commons.math3.optimization.InitialGuess,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333334,16,15
org.apache.commons.math3.optimization.SimpleValueChecker,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6557017543859649,109,26
org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,793,0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5127053140096619,1690,40
org.apache.commons.math3.optimization.general.AbstractDifferentiableOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,27,0
org.apache.commons.math3.optimization.general.AbstractScalarDifferentiableOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,29,0
org.apache.commons.math3.optimization.general.GaussNewtonOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5566066997518611,215,24
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.327086269673479,412,11
org.apache.commons.math3.optimization.general.ConjugateGradientFormula,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,0,0
org.apache.commons.math3.optimization.SimpleVectorValueChecker,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.628720238095238,138,26
