TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.jfree.data.KeyedObjectComparator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9540875790875791,147,139
org.jfree.data.KeyedObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.984375,85,84
org.jfree.data.ComparableObjectSeries,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8791442374266638,676,590
org.jfree.data.pie.DefaultPieDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9360813467430487,482,452
org.jfree.data.pie.PieDatasetChangeInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,38,38
org.jfree.data.pie.AbstractPieDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,20,20
org.jfree.data.pie.PieDatasetChangeType,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7495098039215687,78,46
org.jfree.data.DomainOrder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6758928571428571,87,42
org.jfree.data.SelectableValue,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,55,55
org.jfree.data.function.LineFunction2D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,110,110
org.jfree.data.function.PowerFunction2D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,106,106
org.jfree.data.function.NormalDistributionFunction2D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9659090909090909,131,128
org.jfree.data.function.PolynomialFunction2D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9852579852579852,95,93
org.jfree.data.gantt.Task,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9775641025641025,211,203
org.jfree.data.gantt.SlidingGanttCategoryDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7236480007356032,1239,799
