TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.935460372960373,145,132
com.fasterxml.jackson.dataformat.xml.util.StaxUtil,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8720018170805574,253,244
com.fasterxml.jackson.dataformat.xml.util.XmlInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9861111111111112,62,61
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.935460372960373,145,132
com.fasterxml.jackson.dataformat.xml.util.StaxUtil,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8720018170805574,253,244
com.fasterxml.jackson.dataformat.xml.util.XmlInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9861111111111112,62,61
